0.092857,0.421429,0.075000,0.295809,0.563638,0.479884,0.058409,10.000000
0.071429,0.135714,0.110000,0.537941,0.940775,0.342697,0.451659,4.000000
0.678571,0.335714,0.155000,0.499386,0.811655,0.317030,0.956703,20.000000
0.200000,0.014286,0.020000,0.739347,0.908432,0.501685,0.342569,16.000000
0.050000,0.071429,0.135000,0.465123,0.952353,0.416383,0.555365,4.000000
0.028571,0.442857,0.100000,0.429311,0.117806,0.379982,0.357211,9.000000
0.578571,0.257143,0.165000,0.397500,0.810401,0.625057,0.649193,20.000000
0.742857,0.128571,0.210000,0.520991,0.845070,0.507855,0.081558,21.000000
0.542857,0.300000,0.185000,0.323044,0.805297,0.347481,0.874535,20.000000
0.071429,0.278571,0.095000,0.636069,0.335536,0.704420,0.136752,13.000000
0.757143,0.571429,0.240000,0.527228,0.753006,0.374833,0.285660,1.000000
0.178571,0.214286,0.075000,0.576094,0.339411,0.842622,0.185698,13.000000
0.585714,0.214286,0.195000,0.520545,0.746029,0.425212,0.537555,8.000000
0.064286,0.307143,0.085000,0.543621,0.849726,0.450703,0.105252,14.000000
0.678571,0.178571,0.235000,0.592687,0.887489,0.487644,0.020928,15.000000
0.042857,0.957143,0.970000,0.483451,0.785816,0.433297,0.193634,7.000000
0.685714,0.092857,0.225000,0.473614,0.817127,0.528664,0.076598,21.000000
0.564286,0.264286,0.160000,0.460471,0.800036,0.479472,0.989399,20.000000
0.000000,0.464286,0.080000,0.788378,0.487288,0.181590,0.292425,18.000000
0.264286,0.521429,0.370000,0.319284,0.006629,0.665846,0.245985,3.000000
0.192857,0.021429,0.135000,0.521690,0.958936,0.330171,0.445922,4.000000
0.250000,0.178571,0.145000,0.558735,0.946682,0.410048,0.582855,4.000000
0.792857,0.192857,0.145000,0.477528,0.642687,0.449011,0.543078,5.000000
0.492857,0.442857,0.235000,0.542150,0.935338,0.516700,0.224967,17.000000
0.650000,0.214286,0.170000,0.429507,0.771782,0.539024,0.668406,20.000000
0.228571,0.307143,0.065000,0.505925,0.491628,0.387034,0.157897,13.000000
0.007143,0.442857,0.080000,0.536464,0.539856,0.473820,0.100067,10.000000
0.185714,0.414286,0.060000,0.604103,0.600449,0.535827,0.088900,10.000000
0.014286,0.842857,1.000000,0.388542,0.892724,0.347556,0.376405,0.000000
0.392857,0.521429,0.080000,0.704988,0.567857,0.481800,0.155787,2.000000
0.642857,0.321429,0.195000,0.519106,0.690922,0.427451,0.543420,8.000000
0.642857,0.278571,0.165000,0.430689,0.812211,0.617134,0.793932,20.000000
0.185714,0.335714,0.090000,0.607254,0.412322,0.221938,0.117543,13.000000
0.150000,0.957143,0.980000,0.302400,0.806111,0.385026,0.168636,7.000000
0.714286,0.335714,0.070000,0.419917,0.795458,0.684066,0.263304,6.000000
0.707143,0.007143,0.205000,0.567839,0.932815,0.449685,0.031523,15.000000
0.135714,0.342857,0.085000,0.546297,0.772169,0.520677,0.081262,14.000000
0.657143,0.571429,0.230000,0.585240,0.779524,0.347729,0.318487,1.000000
0.542857,0.242857,0.095000,0.442730,0.482819,0.542909,0.158173,11.000000
0.757143,0.292857,0.075000,0.419300,0.750968,0.419250,0.218932,6.000000
0.257143,0.278571,0.080000,0.467710,0.432480,0.157286,0.065657,13.000000
0.042857,0.514286,0.100000,0.338193,0.117880,0.355812,0.177572,9.000000
0.235714,0.500000,0.395000,0.305208,0.052147,0.577305,0.174611,3.000000
0.435714,0.257143,0.150000,0.463305,0.760787,0.519135,0.630669,8.000000
0.028571,0.092857,0.160000,0.404385,0.829978,0.564002,0.309218,19.000000
0.228571,0.392857,0.390000,0.311788,0.060476,0.828031,0.257050,3.000000
0.807143,0.071429,0.120000,0.524264,0.575047,0.509223,0.610862,5.000000
0.385714,0.400000,0.360000,0.286553,0.011177,0.420169,0.205971,3.000000
0.778571,0.221429,0.065000,0.475610,0.726453,0.625155,0.151977,6.000000
0.221429,0.150000,0.020000,0.082447,0.921545,0.631602,0.298149,16.000000
0.564286,0.328571,0.055000,0.473813,0.632733,0.479212,0.273946,11.000000
0.828571,0.128571,0.100000,0.418559,0.443423,0.523296,0.428081,5.000000
0.457143,0.342857,0.165000,0.499796,0.749530,0.521063,0.586298,8.000000
0.035714,0.092857,0.045000,0.696704,0.924205,0.611067,0.355524,16.000000
0.635714,0.614286,0.250000,0.466510,0.769957,0.430898,0.266279,1.000000
0.150000,0.921429,0.985000,0.054444,0.767153,0.454201,0.161980,7.000000
0.171429,0.464286,0.080000,0.296174,0.362972,0.312963,0.404397,18.000000
0.214286,0.942857,0.975000,0.404267,0.891779,0.326369,0.353489,0.000000
0.085714,0.414286,0.060000,0.273552,0.059715,0.344055,0.424660,9.000000
0.264286,0.864286,0.955000,0.423942,0.894943,0.325286,0.312419,0.000000
0.607143,0.157143,0.200000,0.494858,0.868726,0.460682,0.135029,21.000000
0.150000,0.942857,0.955000,0.424285,0.903423,0.358928,0.371400,0.000000
0.707143,0.371429,0.150000,0.514547,0.780638,0.381880,0.905657,20.000000
0.700000,0.214286,0.065000,0.429609,0.706584,0.427356,0.257059,11.000000
0.614286,0.642857,0.220000,0.551772,0.744110,0.459379,0.316813,1.000000
0.242857,0.350000,0.095000,0.642364,0.318480,0.236574,0.174566,13.000000
0.014286,0.178571,0.125000,0.492860,0.939551,0.439526,0.680185,4.000000
0.842857,0.321429,0.070000,0.405465,0.794170,0.444154,0.166238,6.000000
0.192857,1.000000,1.000000,0.018430,0.793657,0.356978,0.164601,7.000000
0.528571,0.242857,0.165000,0.413645,0.820472,0.665175,0.764631,20.000000
0.421429,0.378571,0.060000,0.565872,0.607251,0.600834,0.153130,2.000000
0.557143,0.378571,0.195000,0.515788,0.777249,0.249432,0.949259,20.000000
0.321429,0.300000,0.250000,0.849172,0.896882,0.504904,0.355863,17.000000
0.057143,0.164286,0.160000,0.432093,0.839301,0.400884,0.316513,19.000000
0.621429,0.064286,0.215000,0.598761,0.913755,0.482289,0.031971,15.000000
0.221429,0.378571,0.050000,0.524668,0.824854,0.562462,0.112502,14.000000
0.764286,0.271429,0.065000,0.390276,0.784808,0.503916,0.162866,6.000000
0.478571,0.450000,0.220000,0.758758,0.911354,0.515839,0.465738,17.000000
0.435714,0.235714,0.075000,0.276995,0.565035,0.383449,0.162483,11.000000
0.257143,0.364286,0.390000,0.289015,0.064204,0.613952,0.175621,3.000000
0.264286,0.514286,0.075000,0.490911,0.635148,0.556076,0.110697,10.000000
0.150000,0.028571,0.175000,0.450097,0.891082,0.381263,0.306844,19.000000
0.778571,0.114286,0.250000,0.461259,0.880469,0.507831,0.133782,21.000000
0.050000,0.392857,0.100000,0.558099,0.799103,0.449881,0.128755,14.000000
0.578571,0.207143,0.125000,0.469219,0.559989,0.488779,0.412435,5.000000
0.285714,0.450000,0.060000,0.725990,0.593659,0.657570,0.180337,2.000000
0.092857,0.500000,0.075000,0.623655,0.245346,0.540374,0.570107,18.000000
0.142857,0.257143,0.075000,0.586729,0.877579,0.554916,0.110341,14.000000
0.050000,0.285714,0.085000,0.478644,0.356636,0.998619,0.194415,13.000000
0.164286,0.114286,0.105000,0.505862,0.923808,0.372724,0.463486,4.000000
0.335714,0.292857,0.235000,0.412307,0.899924,0.466155,0.668904,17.000000
0.785714,0.014286,0.200000,0.511128,0.821678,0.417468,0.100999,21.000000
0.278571,0.485714,0.095000,0.483008,0.547389,0.578400,0.176307,2.000000
0.100000,0.964286,0.960000,0.416834,0.894063,0.399124,0.333491,0.000000
0.592857,0.071429,0.220000,0.576800,0.899814,0.456159,0.010740,15.000000
0.807143,0.107143,0.215000,0.534871,0.940447,0.456560,0.025392,15.000000
0.871429,0.385714,0.065000,0.421076,0.809306,0.422173,0.214127,6.000000
0.814286,0.635714,0.240000,0.502435,0.730196,0.417708,0.353781,1.000000
0.650000,0.114286,0.105000,0.502387,0.502855,0.584193,0.615931,5.000000
0.042857,0.057143,0.020000,0.737122,0.890108,0.665902,0.352493,16.000000
0.585714,0.057143,0.235000,0.524814,0.940357,0.456906,0.022662,15.000000
0.007143,0.214286,0.145000,0.630364,0.378393,0.430560,0.258675,12.000000
0.221429,0.307143,0.060000,0.575473,0.847886,0.480533,0.120662,14.000000
0.235714,0.514286,0.080000,0.617055,0.599269,0.545555,0.184786,2.000000
0.242857,0.392857,0.100000,0.601395,0.827203,0.511498,0.073891,14.000000
0.228571,0.357143,0.230000,0.596316,0.920379,0.477304,0.152599,17.000000
0.107143,0.157143,0.115000,0.716742,0.371782,0.155944,0.253690,12.000000
0.242857,0.507143,0.375000,0.339492,0.018521,0.696801,0.161764,3.000000
0.271429,0.357143,0.070000,0.698889,0.279663,0.366990,0.641708,18.000000
0.242857,0.007143,0.110000,0.488427,0.894368,0.366386,0.458696,4.000000
0.150000,0.278571,0.065000,0.523487,0.847387,0.563541,0.108699,14.000000
0.350000,0.457143,0.385000,0.272310,0.012872,0.584474,0.221218,3.000000
0.021429,0.521429,0.065000,0.326774,0.634532,0.526003,0.110243,10.000000
0.771429,0.592857,0.250000,0.501087,0.806450,0.371163,0.336490,1.000000
0.550000,0.378571,0.070000,0.401148,0.492858,0.355642,0.292381,11.000000
0.471429,0.300000,0.155000,0.459938,0.702053,0.477084,0.558155,8.000000
0.221429,0.942857,0.955000,0.382182,0.928186,0.450298,0.360770,0.000000
0.021429,0.414286,0.055000,0.446336,0.547415,0.523165,0.118298,10.000000
0.207143,0.042857,0.000000,0.410553,0.906267,0.643051,0.302538,16.000000
0.707143,0.071429,0.110000,0.522721,0.501858,0.465979,0.522639,5.000000
0.221429,0.000000,0.045000,0.253654,0.903373,0.478771,0.325040,16.000000
0.171429,0.285714,0.070000,0.517444,0.403232,0.380638,0.052206,13.000000
0.042857,0.435714,0.050000,0.749102,0.188307,0.441820,0.499566,18.000000
0.900000,0.321429,0.070000,0.455351,0.787154,0.485817,0.209714,6.000000
0.671429,0.342857,0.175000,0.328612,0.800665,0.344286,0.796709,20.000000
0.550000,0.357143,0.190000,0.478446,0.720241,0.491235,0.623329,8.000000
0.100000,0.442857,0.100000,0.472353,0.543628,0.581058,0.104769,10.000000
0.071429,0.464286,0.070000,0.459787,0.638362,0.585922,0.076880,10.000000
0.207143,0.514286,0.350000,0.249010,0.014264,0.664637,0.189451,3.000000
0.385714,0.435714,0.235000,0.796045,0.927828,0.522959,0.302536,17.000000
0.307143,0.528571,0.370000,0.303641,0.055087,0.669015,0.215698,3.000000
0.500000,0.235714,0.150000,0.446823,0.758372,0.545743,0.517546,8.000000
0.450000,0.214286,0.055000,0.378812,0.596071,0.430407,0.228208,11.000000
0.278571,0.335714,0.240000,0.679682,0.937907,0.497556,0.110865,17.000000
0.142857,0.164286,0.105000,0.503707,0.901042,0.317688,0.527524,4.000000
0.792857,0.000000,0.235000,0.604268,0.930652,0.409192,0.002834,15.000000
0.842857,0.278571,0.090000,0.380458,0.799906,0.495610,0.168326,6.000000
0.450000,0.278571,0.180000,0.440384,0.810401,0.323252,0.850814,20.000000
0.435714,0.385714,0.060000,0.416438,0.524799,0.461825,0.304643,11.000000
0.071429,0.028571,0.115000,0.579254,0.930338,0.432046,0.466461,4.000000
0.307143,0.400000,0.075000,0.517828,0.552421,0.513115,0.155585,2.000000
0.042857,0.992857,0.965000,0.352631,0.887236,0.319518,0.302848,0.000000
0.157143,0.350000,0.075000,0.566311,0.809343,0.495320,0.074733,14.000000
0.592857,0.128571,0.250000,0.518563,0.812311,0.460088,0.085363,21.000000
0.028571,0.107143,0.100000,0.576962,0.392919,0.335882,0.286591,12.000000
0.785714,0.471429,0.245000,0.569484,0.792660,0.345342,0.266459,1.000000
0.514286,0.257143,0.155000,0.438254,0.773580,0.417240,0.562780,8.000000
0.814286,0.157143,0.115000,0.463958,0.509479,0.568874,0.620309,5.000000
0.064286,0.035714,0.025000,0.388221,0.924645,0.389659,0.292098,16.000000
0.192857,0.407143,0.095000,0.568278,0.612582,0.598588,0.151114,2.000000
0.007143,0.507143,0.060000,0.562661,0.441442,0.390021,0.455652,18.000000
0.607143,0.028571,0.240000,0.556115,0.917014,0.457660,0.030808,15.000000
0.864286,0.285714,0.085000,0.391215,0.782149,0.457057,0.158143,6.000000
0.214286,0.500000,0.380000,0.303939,0.029708,0.451560,0.173465,3.000000
0.242857,0.471429,0.370000,0.261182,0.018643,0.656924,0.195537,3.000000
0.028571,0.250000,0.080000,0.573076,0.772240,0.500875,0.086544,14.000000
0.407143,0.450000,0.380000,0.239440,0.035539,0.711680,0.188882,3.000000
0.150000,0.928571,0.965000,0.431428,0.940957,0.351500,0.304700,0.000000
0.114286,0.464286,0.075000,0.458510,0.301739,0.327299,0.364121,18.000000
0.164286,0.500000,0.060000,0.460507,0.580283,0.574359,0.100845,10.000000
0.150000,0.114286,0.165000,0.393888,0.875695,0.439000,0.304238,19.000000
0.357143,0.492857,0.060000,0.524389,0.572802,0.472148,0.192701,2.000000
0.528571,0.250000,0.175000,0.468087,0.803306,0.448111,0.535758,8.000000
0.764286,0.050000,0.205000,0.595318,0.925771,0.475093,0.026434,15.000000
0.350000,0.478571,0.050000,0.652307,0.625002,0.564862,0.196366,2.000000
0.835714,0.228571,0.135000,0.409794,0.615981,0.510534,0.511465,5.000000
0.150000,0.492857,0.050000,0.592981,0.616491,0.461424,0.477958,18.000000
0.435714,0.328571,0.230000,0.874462,0.932108,0.477413,0.361920,17.000000
0.728571,0.314286,0.080000,0.455310,0.823414,0.427441,0.250004,6.000000
0.064286,0.392857,0.090000,0.664113,0.500628,0.430965,0.158233,13.000000
0.407143,0.371429,0.350000,0.237171,0.046584,0.665639,0.240932,3.000000
0.285714,0.464286,0.075000,0.659275,0.358988,0.329491,0.455633,18.000000
0.614286,0.528571,0.200000,0.544819,0.798317,0.358132,0.283811,1.000000
0.142857,0.442857,0.070000,0.298967,0.423300,0.336944,0.576382,18.000000
0.007143,0.307143,0.095000,0.588820,0.832285,0.424252,0.139483,14.000000
0.764286,0.042857,0.245000,0.567144,0.899145,0.402664,0.033156,15.000000
0.285714,0.485714,0.075000,0.366365,0.070700,0.358700,0.147037,9.000000
0.142857,0.100000,0.150000,0.727451,0.424194,0.405761,0.279490,12.000000
0.192857,0.178571,0.000000,0.685565,0.889928,0.645724,0.334536,16.000000
0.100000,0.307143,0.080000,0.585952,0.822908,0.542194,0.119350,14.000000
0.478571,0.328571,0.095000,0.421159,0.548998,0.323376,0.160111,11.000000
0.235714,0.071429,0.010000,0.201098,0.903190,0.644830,0.321704,16.000000
0.707143,0.171429,0.250000,0.584454,0.900617,0.490830,0.022530,15.000000
0.164286,0.228571,0.095000,0.572533,0.349579,0.697809,0.049388,13.000000
0.221429,0.935714,0.960000,0.639452,0.805868,0.334201,0.184009,7.000000
0.692857,0.492857,0.200000,0.506446,0.749620,0.337924,0.333771,1.000000
0.442857,0.335714,0.055000,0.385930,0.520067,0.538433,0.156850,11.000000
0.714286,0.492857,0.235000,0.476592,0.784866,0.362735,0.273997,1.000000
0.592857,0.114286,0.115000,0.480399,0.539341,0.616165,0.610797,5.000000
0.942857,0.257143,0.085000,0.443784,0.778856,0.669656,0.252222,6.000000
0.000000,0.428571,0.095000,0.564427,0.562132,0.674419,0.118319,10.000000
0.371429,0.450000,0.365000,0.248477,0.031528,0.527468,0.236536,3.000000
0.228571,0.142857,0.020000,0.043915,0.927379,0.667349,0.290766,16.000000
0.135714,0.371429,0.090000,0.426050,0.385306,0.596805,0.434397,18.000000
0.064286,0.021429,0.175000,0.392011,0.882654,0.474121,0.328551,19.000000
0.064286,0.507143,0.100000,0.575537,0.418381,0.342868,0.571241,18.000000
0.071429,0.000000,0.000000,0.355451,0.899347,0.670741,0.333295,16.000000
0.485714,0.250000,0.070000,0.496937,0.605989,0.489970,0.312647,11.000000
0.200000,0.214286,0.085000,0.594112,0.845452,0.567903,0.142487,14.000000
0.035714,0.171429,0.195000,0.350035,0.919218,0.322431,0.303840,19.000000
0.557143,0.228571,0.085000,0.473933,0.572303,0.439448,0.195113,11.000000
0.064286,0.021429,0.050000,0.158323,0.934388,0.698208,0.323375,16.000000
0.085714,0.021429,0.025000,0.210117,0.900412,0.698423,0.313339,16.000000
0.164286,0.407143,0.400000,0.291209,0.061337,0.775290,0.217352,3.000000
0.707143,0.621429,0.210000,0.553870,0.737536,0.438419,0.299241,1.000000
0.564286,0.385714,0.060000,0.331546,0.577208,0.488225,0.317207,11.000000
0.185714,0.214286,0.130000,0.706475,0.452637,0.285336,0.279648,12.000000
0.471429,0.342857,0.070000,0.409408,0.534949,0.393260,0.162695,11.000000
0.221429,0.250000,0.085000,0.590626,0.838770,0.444885,0.119072,14.000000
0.500000,0.264286,0.190000,0.411551,0.728026,0.467097,0.491866,8.000000
0.107143,0.221429,0.110000,0.544148,0.463241,0.332635,0.254358,12.000000
0.228571,0.507143,0.050000,0.551678,0.574402,0.637503,0.083157,10.000000
0.935714,0.335714,0.055000,0.425585,0.819118,0.463633,0.245496,6.000000
0.014286,0.478571,0.065000,0.509337,0.545014,0.673676,0.110221,10.000000
0.750000,0.592857,0.245000,0.486712,0.819538,0.391222,0.337667,1.000000
0.100000,0.442857,0.085000,0.430421,0.122449,0.329678,0.231473,9.000000
0.428571,0.307143,0.170000,0.443515,0.770407,0.550134,0.757593,20.000000
0.192857,0.492857,0.075000,0.455360,0.533208,0.366242,0.257758,18.000000
0.178571,0.450000,0.360000,0.323323,0.009971,0.652640,0.235452,3.000000
0.692857,0.121429,0.105000,0.424106,0.529963,0.399580,0.592586,5.000000
0.157143,0.235714,0.130000,0.651593,0.452640,0.360223,0.281514,12.000000
0.428571,0.400000,0.365000,0.341078,0.065074,0.437364,0.265226,3.000000
0.000000,0.150000,0.130000,0.466144,0.942136,0.317741,0.620417,4.000000
0.035714,0.142857,0.005000,0.628282,0.930375,0.389801,0.311122,16.000000
0.492857,0.292857,0.180000,0.425126,0.770240,0.234418,0.872643,20.000000
0.778571,0.614286,0.240000,0.598040,0.807851,0.389613,0.323478,1.000000
0.592857,0.042857,0.240000,0.594416,0.917595,0.413535,0.006302,15.000000
0.278571,0.114286,0.020000,0.125762,0.930542,0.443098,0.309174,16.000000
0.200000,0.835714,0.960000,0.317590,0.798793,0.365739,0.177659,7.000000
0.057143,0.200000,0.120000,0.607037,0.410949,0.456841,0.257272,12.000000
0.642857,0.307143,0.200000,0.437279,0.665572,0.467226,0.479354,8.000000
0.207143,0.500000,0.350000,0.309858,0.051990,0.553632,0.245186,3.000000
0.057143,0.128571,0.165000,0.300587,0.850632,0.544397,0.306326,19.000000
0.142857,0.478571,0.070000,0.678649,0.584323,0.605324,0.163856,2.000000
0.800000,0.242857,0.120000,0.496394,0.572965,0.501028,0.458390,5.000000
0.642857,0.371429,0.095000,0.289897,0.682923,0.412748,0.223210,11.000000
0.278571,0.421429,0.235000,0.576552,0.937647,0.493589,0.156195,17.000000
0.092857,0.485714,0.075000,0.622056,0.247665,0.293423,0.511522,18.000000
0.221429,0.307143,0.200000,0.917168,0.917498,0.475618,0.404460,17.000000
0.785714,0.164286,0.205000,0.443772,0.860757,0.465628,0.111548,21.000000
0.471429,0.378571,0.150000,0.422921,0.760638,0.593572,0.592954,8.000000
0.100000,0.092857,0.150000,0.638909,0.382187,0.200051,0.255993,12.000000
0.314286,0.500000,0.085000,0.608530,0.581985,0.632907,0.183219,2.000000
0.271429,0.064286,0.160000,0.372443,0.937640,0.490433,0.296167,19.000000
0.221429,0.107143,0.125000,0.670071,0.463762,0.420311,0.257506,12.000000
0.742857,0.535714,0.245000,0.524105,0.782478,0.369245,0.323055,1.000000
0.271429,0.971429,0.965000,0.121447,0.770205,0.350255,0.181589,7.000000
0.278571,0.171429,0.120000,0.507418,0.935867,0.410384,0.645473,4.000000
0.242857,0.035714,0.045000,0.723886,0.907566,0.500883,0.347014,16.000000
0.721429,0.585714,0.245000,0.580991,0.726081,0.446633,0.287258,1.000000
0.950000,0.371429,0.070000,0.422288,0.720033,0.690828,0.229619,6.000000
0.050000,0.114286,0.150000,0.485926,0.937899,0.351468,0.398902,4.000000
0.378571,0.428571,0.355000,0.326134,0.025220,0.811032,0.205234,3.000000
0.285714,0.828571,0.970000,0.498020,0.779023,0.437121,0.164714,7.000000
0.171429,0.235714,0.085000,0.449158,0.516293,0.730592,0.053020,13.000000
0.578571,0.285714,0.150000,0.507981,0.768335,0.412673,0.713871,20.000000
0.000000,0.100000,0.140000,0.525309,0.944661,0.424504,0.662871,4.000000
0.707143,0.235714,0.080000,0.403378,0.668883,0.442857,0.170708,11.000000
0.857143,0.107143,0.145000,0.423071,0.423515,0.528957,0.395793,5.000000
0.750000,0.364286,0.050000,0.491886,0.789990,0.585904,0.193751,6.000000
0.035714,0.192857,0.140000,0.674263,0.447153,0.363591,0.262821,12.000000
0.635714,0.557143,0.210000,0.552947,0.741192,0.330701,0.320927,1.000000
0.114286,0.035714,0.180000,0.457649,0.832651,0.502966,0.307342,19.000000
0.278571,0.957143,0.980000,0.928584,0.778777,0.316504,0.174162,7.000000
0.035714,0.450000,0.075000,0.293205,0.219879,0.406964,0.485575,18.000000
0.928571,0.385714,0.070000,0.466204,0.796098,0.468972,0.263336,6.000000
0.178571,0.050000,0.105000,0.566547,0.949806,0.455895,0.411806,4.000000
0.164286,0.357143,0.055000,0.349665,0.646651,0.249868,0.592755,18.000000
0.285714,0.000000,0.120000,0.564100,0.974182,0.360203,0.503606,4.000000
0.785714,0.121429,0.210000,0.579799,0.904809,0.425937,0.016984,15.000000
0.807143,0.007143,0.235000,0.543403,0.887707,0.503275,0.017980,15.000000
0.685714,0.578571,0.230000,0.604973,0.731761,0.428067,0.257908,1.000000
0.100000,0.900000,0.965000,0.706989,0.812019,0.320051,0.171406,7.000000
0.678571,0.128571,0.200000,0.545155,0.890172,0.429442,0.003517,15.000000
0.678571,0.242857,0.120000,0.531591,0.486862,0.564412,0.462621,5.000000
0.707143,0.221429,0.075000,0.337280,0.595958,0.492405,0.208856,11.000000
0.957143,0.364286,0.065000,0.429921,0.812621,0.495544,0.182369,6.000000
0.285714,0.528571,0.060000,0.352980,0.570779,0.450821,0.066489,10.000000
0.128571,0.857143,0.990000,0.390745,0.902133,0.412967,0.295835,0.000000
0.585714,0.107143,0.245000,0.588659,0.883733,0.472199,0.004434,15.000000
0.242857,0.007143,0.125000,0.523881,0.965233,0.380010,0.544447,4.000000
0.092857,0.457143,0.070000,0.243409,0.067184,0.366878,0.341255,9.000000
0.157143,0.221429,0.055000,0.624271,0.425943,0.727719,0.159420,13.000000
0.528571,0.307143,0.060000,0.367461,0.536836,0.455009,0.176062,11.000000
0.550000,0.221429,0.160000,0.518188,0.783939,0.409213,0.626428,20.000000
0.314286,0.507143,0.085000,0.529096,0.627064,0.664126,0.174983,2.000000
0.192857,0.428571,0.065000,0.323797,0.104582,0.325065,0.190957,9.000000
0.285714,0.314286,0.060000,0.636918,0.369026,0.494923,0.119837,13.000000
0.650000,0.635714,0.205000,0.589451,0.723147,0.411360,0.260885,1.000000
0.178571,0.014286,0.150000,0.561247,0.990744,0.319261,0.608804,4.000000
0.728571,0.042857,0.200000,0.579802,0.920024,0.443319,0.014172,15.000000
0.285714,0.385714,0.090000,0.805340,0.565464,0.274376,0.515595,18.000000
0.128571,0.157143,0.180000,0.388508,0.910491,0.570824,0.303972,19.000000
0.071429,0.385714,0.050000,0.602721,0.875442,0.438430,0.138875,14.000000
0.128571,0.100000,0.120000,0.538542,0.912548,0.420091,0.512422,4.000000
0.478571,0.392857,0.100000,0.461866,0.612761,0.349204,0.319760,11.000000
0.400000,0.385714,0.250000,0.809469,0.904489,0.473869,0.604662,17.000000
0.107143,0.028571,0.030000,0.078112,0.931953,0.684755,0.318369,16.000000
0.285714,0.085714,0.050000,0.359407,0.894632,0.679017,0.312108,16.000000
0.192857,0.114286,0.125000,0.762296,0.445969,0.242029,0.255139,12.000000
0.028571,0.057143,0.005000,0.195308,0.933248,0.630821,0.291933,16.000000
